These results were obtained with 100 generations of 200 individuals and 0.1 mutation

Generation 77 Bot 60, score = 13795
Generation 77 Bot 70, score = 4255
Generation 77 Bot 80, score = 11776
Generation 77 Bot 90, score = 24410
Generation 77 Bot 100, score = 11928
Generation 77 Bot 110, score = 6786
Generation 77 Bot 120, score = 22766
Generation 77 Bot 130, score = 14565
Generation 77 Bot 140, score = 8456
Generation 77 Bot 150, score = 11325
Generation 77 Bot 160, score = 35445
Generation 77 Bot 170, score = 11728
Generation 77 Bot 180, score = 18555
Generation 77 Bot 190, score = 7926
Generation 78 Bot 0, score = 38426
Generation 78 Bot 10, score = 9691
Generation 78 Bot 20, score = 13795
Generation 78 Bot 30, score = 15676
Generation 78 Bot 40, score = 16031
Generation 78 Bot 50, score = 6205
Generation 78 Bot 60, score = 14635
Generation 78 Bot 70, score = 42005
Generation 78 Bot 80, score = 12880
Generation 78 Bot 90, score = 4756
Generation 78 Bot 100, score = 13895
Generation 78 Bot 110, score = 4565
Generation 78 Bot 120, score = 820
Generation 78 Bot 130, score = 22678
Generation 78 Bot 140, score = 12290
Generation 78 Bot 150, score = 39921
Generation 78 Bot 160, score = 5460
Generation 78 Bot 170, score = 41341
Generation 78 Bot 180, score = 11728
Generation 78 Bot 190, score = 4950
Generation 79 Bot 0, score = 5050
Generation 79 Bot 10, score = 16310
Generation 79 Bot 20, score = 7481
Generation 79 Bot 30, score = 9011
Generation 79 Bot 40, score = 15151
Generation 79 Bot 50, score = 30335
Generation 79 Bot 60, score = 17320
Generation 79 Bot 70, score = 9716
Generation 79 Bot 80, score = 13630
Generation 79 Bot 90, score = 1653
Generation 79 Bot 100, score = 18921
Generation 79 Bot 110, score = 5978
Generation 79 Bot 120, score = 14465
Generation 79 Bot 130, score = 14296
Generation 79 Bot 140, score = 5878
Generation 79 Bot 150, score = 11525
Generation 79 Bot 160, score = 10311
Generation 79 Bot 170, score = 26435
Generation 79 Bot 180, score = 5671
Generation 79 Bot 190, score = 24190
Generation 80 Bot 0, score = 19015
Generation 80 Bot 10, score = 13861
Generation 80 Bot 20, score = 16176
Generation 80 Bot 30, score = 10785
Generation 80 Bot 40, score = 21521
Generation 80 Bot 50, score = 13795
Generation 80 Bot 60, score = 5771
Generation 80 Bot 70, score = 5250
Generation 80 Bot 80, score = 8256
Generation 80 Bot 90, score = 11525
Generation 80 Bot 100, score = 8001
Generation 80 Bot 110, score = 25276
Generation 80 Bot 120, score = 21315
Generation 80 Bot 130, score = 13303
Generation 80 Bot 140, score = 3260
Generation 80 Bot 150, score = 8256
Generation 80 Bot 160, score = 7121
Generation 80 Bot 170, score = 8228
Generation 80 Bot 180, score = 13241
Generation 80 Bot 190, score = 5671
Generation 81 Bot 0, score = 26406
Generation 81 Bot 10, score = 14978
Generation 81 Bot 20, score = 21736
Generation 81 Bot 30, score = 7750
Generation 81 Bot 40, score = 9691
Generation 81 Bot 50, score = 11676
Generation 81 Bot 60, score = 13020
Generation 81 Bot 70, score = 20100
Generation 81 Bot 80, score = 3403
Generation 81 Bot 90, score = 85366
Generation 81 Bot 100, score = 25031
Generation 81 Bot 110, score = 7950
Generation 81 Bot 120, score = 19903
Generation 81 Bot 130, score = 11325
Generation 81 Bot 140, score = 8715
Generation 81 Bot 150, score = 4853
Generation 81 Bot 160, score = 26478
Generation 81 Bot 170, score = 10785
Generation 81 Bot 180, score = 41341
Generation 81 Bot 190, score = 17205
Generation 82 Bot 0, score = 33353
Generation 82 Bot 10, score = 8128
Generation 82 Bot 20, score = 19121
Generation 82 Bot 30, score = 10296
Generation 82 Bot 40, score = 18155
Generation 82 Bot 50, score = 12246
Generation 82 Bot 60, score = 18255
Generation 82 Bot 70, score = 91125
Generation 82 Bot 80, score = 14735
Generation 82 Bot 90, score = 2415
Generation 82 Bot 100, score = 3570
Generation 82 Bot 110, score = 66366
Generation 82 Bot 120, score = 8001
Generation 82 Bot 130, score = 20001
Generation 82 Bot 140, score = 10540
Generation 82 Bot 150, score = 14196
Generation 82 Bot 160, score = 6086
Generation 82 Bot 170, score = 28980
Generation 82 Bot 180, score = 21006
Generation 82 Bot 190, score = 8846
Generation 83 Bot 0, score = 21315
Generation 83 Bot 10, score = 22145
Generation 83 Bot 20, score = 1275
Generation 83 Bot 30, score = 11325
Generation 83 Bot 40, score = 5778
Generation 83 Bot 50, score = 9730
Generation 83 Bot 60, score = 9480
Generation 83 Bot 70, score = 23971
Generation 83 Bot 80, score = 15078
Generation 83 Bot 90, score = 51221
Generation 83 Bot 100, score = 20806
Generation 83 Bot 110, score = 14565
Generation 83 Bot 120, score = 28166
Generation 83 Bot 130, score = 15325
Generation 83 Bot 140, score = 38450
Generation 83 Bot 150, score = 22866
Generation 83 Bot 160, score = 4756
Generation 83 Bot 170, score = 6903
Generation 83 Bot 180, score = 8746
Generation 83 Bot 190, score = 16210
Generation 84 Bot 0, score = 7626
Generation 84 Bot 10, score = 13080
Generation 84 Bot 20, score = 7503
Generation 84 Bot 30, score = 22778
Generation 84 Bot 40, score = 6870
Generation 84 Bot 50, score = 9870
Generation 84 Bot 60, score = 5886
Generation 84 Bot 70, score = 46053
Generation 84 Bot 80, score = 6870
Generation 84 Bot 90, score = 14796
Generation 84 Bot 100, score = 8515
Generation 84 Bot 110, score = 6903
Generation 84 Bot 120, score = 33870
Generation 84 Bot 130, score = 22791
Generation 84 Bot 140, score = 15325
Generation 84 Bot 150, score = 11576
Generation 84 Bot 160, score = 15006
Generation 84 Bot 170, score = 18628
Generation 84 Bot 180, score = 3081
Generation 84 Bot 190, score = 27228
Generation 85 Bot 0, score = 9380
Generation 85 Bot 10, score = 17036
Generation 85 Bot 20, score = 38626
Generation 85 Bot 30, score = 3240
Generation 85 Bot 40, score = 23320
Generation 85 Bot 50, score = 12035
Generation 85 Bot 60, score = 10585
Generation 85 Bot 70, score = 8256
Generation 85 Bot 80, score = 12720
Generation 85 Bot 90, score = 16853
Generation 85 Bot 100, score = 3916
Generation 85 Bot 110, score = 10585
Generation 85 Bot 120, score = 5886
Generation 85 Bot 130, score = 22455
Generation 85 Bot 140, score = 39540
Generation 85 Bot 150, score = 17120
Generation 85 Bot 160, score = 13961
Generation 85 Bot 170, score = 20401
Generation 85 Bot 180, score = 3841
Generation 85 Bot 190, score = 3081
Generation 86 Bot 0, score = 4753
Generation 86 Bot 10, score = 11981
Generation 86 Bot 20, score = 11175
Generation 86 Bot 30, score = 7503
Generation 86 Bot 40, score = 35545
Generation 86 Bot 50, score = 9145
Generation 86 Bot 60, score = 16671
Generation 86 Bot 70, score = 9691
Generation 86 Bot 80, score = 9316
Generation 86 Bot 90, score = 23536
Generation 86 Bot 100, score = 8385
Generation 86 Bot 110, score = 7140
Generation 86 Bot 120, score = 903
Generation 86 Bot 130, score = 8615
Generation 86 Bot 140, score = 22566
Generation 86 Bot 150, score = 21945
Generation 86 Bot 160, score = 8715
Generation 86 Bot 170, score = 8385
Generation 86 Bot 180, score = 4005
Generation 86 Bot 190, score = 35480
Generation 87 Bot 0, score = 9180
Generation 87 Bot 10, score = 2801
Generation 87 Bot 20, score = 20803
Generation 87 Bot 30, score = 34170
Generation 87 Bot 40, score = 26106
Generation 87 Bot 50, score = 6528
Generation 87 Bot 60, score = 14835
Generation 87 Bot 70, score = 57591
Generation 87 Bot 80, score = 10585
Generation 87 Bot 90, score = 14161
Generation 87 Bot 100, score = 10878
Generation 87 Bot 110, score = 49016
Generation 87 Bot 120, score = 5456
Generation 87 Bot 130, score = 15853
Generation 87 Bot 140, score = 24190
Generation 87 Bot 150, score = 18645
Generation 87 Bot 160, score = 4950
Generation 87 Bot 170, score = 10496
Generation 87 Bot 180, score = 11935
Generation 87 Bot 190, score = 14161
Generation 88 Bot 0, score = 16210
Generation 88 Bot 10, score = 26378
Generation 88 Bot 20, score = 22666
Generation 88 Bot 30, score = 55015
Generation 88 Bot 40, score = 6541
Generation 88 Bot 50, score = 20000
Generation 88 Bot 60, score = 11525
Generation 88 Bot 70, score = 9830
Generation 88 Bot 80, score = 12390
Generation 88 Bot 90, score = 39921
Generation 88 Bot 100, score = 18821
Generation 88 Bot 110, score = 4005
Generation 88 Bot 120, score = 10253
Generation 88 Bot 130, score = 9553
Generation 88 Bot 140, score = 3260
Generation 88 Bot 150, score = 14128
Generation 88 Bot 160, score = 9015
Generation 88 Bot 170, score = 4856
Generation 88 Bot 180, score = 12980
Generation 88 Bot 190, score = 50370
Generation 89 Bot 0, score = 2211
Generation 89 Bot 10, score = 10596
Generation 89 Bot 20, score = 11126
Generation 89 Bot 30, score = 14461
Generation 89 Bot 40, score = 9870
Generation 89 Bot 50, score = 6328
Generation 89 Bot 60, score = 7121
Generation 89 Bot 70, score = 7626
Generation 89 Bot 80, score = 15600
Generation 89 Bot 90, score = 27695
Generation 89 Bot 100, score = 35253
Generation 89 Bot 110, score = 6886
Generation 89 Bot 120, score = 20300
Generation 89 Bot 130, score = 22766
Generation 89 Bot 140, score = 43465
Generation 89 Bot 150, score = 31225
Generation 89 Bot 160, score = 6903
Generation 89 Bot 170, score = 21106
Generation 89 Bot 180, score = 27228
Generation 89 Bot 190, score = 8715
Generation 90 Bot 0, score = 11981
Generation 90 Bot 10, score = 9516
Generation 90 Bot 20, score = 10170
Generation 90 Bot 30, score = 20200
Generation 90 Bot 40, score = 34391
Generation 90 Bot 50, score = 15525
Generation 90 Bot 60, score = 5765
Generation 90 Bot 70, score = 39640
Generation 90 Bot 80, score = 67828
Generation 90 Bot 90, score = 10111
Generation 90 Bot 100, score = 8646
Generation 90 Bot 110, score = 7021
Generation 90 Bot 120, score = 10353
Generation 90 Bot 130, score = 5765
Generation 90 Bot 140, score = 24490
Generation 90 Bot 150, score = 24290
Generation 90 Bot 160, score = 42505
Generation 90 Bot 170, score = 17978
Generation 90 Bot 180, score = 9691
Generation 90 Bot 190, score = 16210
Generation 91 Bot 0, score = 12761
Generation 91 Bot 10, score = 7726
Generation 91 Bot 20, score = 45751
Generation 91 Bot 30, score = 14396
Generation 91 Bot 40, score = 13961
Generation 91 Bot 50, score = 27196
Generation 91 Bot 60, score = 3421
Generation 91 Bot 70, score = 7381
Generation 91 Bot 80, score = 42978
Generation 91 Bot 90, score = 22145
Generation 91 Bot 100, score = 5050
Generation 91 Bot 110, score = 11935
Generation 91 Bot 120, score = 8485
Generation 91 Bot 130, score = 10640
Generation 91 Bot 140, score = 5050
Generation 91 Bot 150, score = 27096
Generation 91 Bot 160, score = 6886
Generation 91 Bot 170, score = 35016
Generation 91 Bot 180, score = 26051
Generation 91 Bot 190, score = 11676
Generation 92 Bot 0, score = 7875
Generation 92 Bot 10, score = 15600
Generation 92 Bot 20, score = 6903
Generation 92 Bot 30, score = 11375
Generation 92 Bot 40, score = 11928
Generation 92 Bot 50, score = 32485
Generation 92 Bot 60, score = 41816
Generation 92 Bot 70, score = 31675
Generation 92 Bot 80, score = 8456
Generation 92 Bot 90, score = 15753
Generation 92 Bot 100, score = 3521
Generation 92 Bot 110, score = 11928
Generation 92 Bot 120, score = 2515
Generation 92 Bot 130, score = 12346
Generation 92 Bot 140, score = 5353
Generation 92 Bot 150, score = 14161
Generation 92 Bot 160, score = 32685
Generation 92 Bot 170, score = 11625
Generation 92 Bot 180, score = 9591
Generation 92 Bot 190, score = 37728
Generation 93 Bot 0, score = 2346
Generation 93 Bot 10, score = 13995
Generation 93 Bot 20, score = 35811
Generation 93 Bot 30, score = 29561
Generation 93 Bot 40, score = 11475
Generation 93 Bot 50, score = 15600
Generation 93 Bot 60, score = 21421
Generation 93 Bot 70, score = 17866
Generation 93 Bot 80, score = 2153
Generation 93 Bot 90, score = 4016
Generation 93 Bot 100, score = 14030
Generation 93 Bot 110, score = 6105
Generation 93 Bot 120, score = 13530
Generation 93 Bot 130, score = 12920
Generation 93 Bot 140, score = 19803
Generation 93 Bot 150, score = 5778
Generation 93 Bot 160, score = 9453
Generation 93 Bot 170, score = 22028
Generation 93 Bot 180, score = 17236
Generation 93 Bot 190, score = 8001
Generation 94 Bot 0, score = 4005
Generation 94 Bot 10, score = 4853
Generation 94 Bot 20, score = 8101
Generation 94 Bot 30, score = 12803
Generation 94 Bot 40, score = 13666
Generation 94 Bot 50, score = 10111
Generation 94 Bot 60, score = 29080
Generation 94 Bot 70, score = 10878
Generation 94 Bot 80, score = 30976
Generation 94 Bot 90, score = 6205
Generation 94 Bot 100, score = 6986
Generation 94 Bot 110, score = 23536
Generation 94 Bot 120, score = 27296
Generation 94 Bot 130, score = 18066
Generation 94 Bot 140, score = 35116
Generation 94 Bot 150, score = 15853
Generation 94 Bot 160, score = 7481
Generation 94 Bot 170, score = 21010
Generation 94 Bot 180, score = 8615
Generation 94 Bot 190, score = 27065
Generation 95 Bot 0, score = 16031
Generation 95 Bot 10, score = 5356
Generation 95 Bot 20, score = 9970
Generation 95 Bot 30, score = 23636
Generation 95 Bot 40, score = 7260
Generation 95 Bot 50, score = 16110
Generation 95 Bot 60, score = 9380
Generation 95 Bot 70, score = 11576
Generation 95 Bot 80, score = 21210
Generation 95 Bot 90, score = 35745
Generation 95 Bot 100, score = 14806
Generation 95 Bot 110, score = 15853
Generation 95 Bot 120, score = 5978
Generation 95 Bot 130, score = 10540
Generation 95 Bot 140, score = 5050
Generation 95 Bot 150, score = 12820
Generation 95 Bot 160, score = 9178
Generation 95 Bot 170, score = 7926
Generation 95 Bot 180, score = 31076
Generation 95 Bot 190, score = 5050
Generation 96 Bot 0, score = 16671
Generation 96 Bot 10, score = 9830
Generation 96 Bot 20, score = 26665
Generation 96 Bot 30, score = 17036
Generation 96 Bot 40, score = 2080
Generation 96 Bot 50, score = 7003
Generation 96 Bot 60, score = 7975
Generation 96 Bot 70, score = 5356
Generation 96 Bot 80, score = 16110
Generation 96 Bot 90, score = 4286
Generation 96 Bot 100, score = 14865
Generation 96 Bot 110, score = 20903
Generation 96 Bot 120, score = 9280
Generation 96 Bot 130, score = 10685
Generation 96 Bot 140, score = 3026
Generation 96 Bot 150, score = 6216
Generation 96 Bot 160, score = 20600
Generation 96 Bot 170, score = 6216
Generation 96 Bot 180, score = 74036
Generation 96 Bot 190, score = 16131
Generation 97 Bot 0, score = 7750
Generation 97 Bot 10, score = 57830
Generation 97 Bot 20, score = 5871
Generation 97 Bot 30, score = 7381
Generation 97 Bot 40, score = 15953
Generation 97 Bot 50, score = 15251
Generation 97 Bot 60, score = 17036
Generation 97 Bot 70, score = 2556
Generation 97 Bot 80, score = 9045
Generation 97 Bot 90, score = 75191
Generation 97 Bot 100, score = 19115
Generation 97 Bot 110, score = 16936
Generation 97 Bot 120, score = 12761
Generation 97 Bot 130, score = 3770
Generation 97 Bot 140, score = 14878
Generation 97 Bot 150, score = 17578
Generation 97 Bot 160, score = 12820
Generation 97 Bot 170, score = 16110
Generation 97 Bot 180, score = 7381
Generation 97 Bot 190, score = 7121
Generation 98 Bot 0, score = 8911
Generation 98 Bot 10, score = 7460
Generation 98 Bot 20, score = 22336
Generation 98 Bot 30, score = 17305
Generation 98 Bot 40, score = 21110
Generation 98 Bot 50, score = 11425
Generation 98 Bot 60, score = 4753
Generation 98 Bot 70, score = 12920
Generation 98 Bot 80, score = 8228
Generation 98 Bot 90, score = 12190
Generation 98 Bot 100, score = 6205
Generation 98 Bot 110, score = 5886
Generation 98 Bot 120, score = 6655
Generation 98 Bot 130, score = 7381
Generation 98 Bot 140, score = 16753
Generation 98 Bot 150, score = 49741
Generation 98 Bot 160, score = 19803
Generation 98 Bot 170, score = 4105
Generation 98 Bot 180, score = 13961
Generation 98 Bot 190, score = 13303
Generation 99 Bot 0, score = 6641
Generation 99 Bot 10, score = 17436
Generation 99 Bot 20, score = 18828
Generation 99 Bot 30, score = 25425
Generation 99 Bot 40, score = 32485
Generation 99 Bot 50, score = 3828
Generation 99 Bot 60, score = 8385
Generation 99 Bot 70, score = 13403
Generation 99 Bot 80, score = 20301
Generation 99 Bot 90, score = 21115
Generation 99 Bot 100, score = 3486
Generation 99 Bot 110, score = 21728
Generation 99 Bot 120, score = 12346
Generation 99 Bot 130, score = 14896
Generation 99 Bot 140, score = 4186
Generation 99 Bot 150, score = 37701
Generation 99 Bot 160, score = 5250
Generation 99 Bot 170, score = 34130
Generation 99 Bot 180, score = 26965
Generation 99 Bot 190, score = 13861
